"DOI","title","code","short","dldate","country","institution","IP"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-05-15",MX,"UADY, Academic","187.155.57.41"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-05-28",GB,"","149.86.240.61"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-06-03",GB,"","90.242.181.234"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-06-16",GB,"","24.1.29.172"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-06-25",US,"Cal Poly, San Luis Obispo","76.16.211.134"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-06-28",CH,FiBL,"217.146.167.9"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-08-03",GB,Open University - University,"86.145.119.216"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-08-30",SE,"SLU, university","77.235.246.146"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-09-13",GB,"","206.245.204.209"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-10-20",GB,Lancaster university ,"148.88.245.108"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-11-03",GB,"","149.155.11.104"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-11-17",DE,Klim (Industry),"185.134.138.112"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-11-21",US,University of Arkansas,"130.184.252.39"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-11-29",US,Colorado State University,"24.9.28.60"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-11-30",US,"University of Arkansas, School","130.184.252.75"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2023-12-05",GB,Lancaster university ,"148.88.245.16"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-02-04",GB,University of Plymouth,"82.47.170.9"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-02-05",GB,Open university,"155.133.17.199"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-02-08",IN,KMS,"117.202.191.136"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-02-20",GB,Lancaster university ,"2.126.68.128"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-02-20",GB,Lancaster university ,"2.126.68.128"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-03-21",CN,zhejiang university,"147.143.129.23"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-04-19",GB,"","83.78.60.3"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-05-06",GB,"","157.254.20.94"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-05-06",GB,"","157.254.20.94"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-07-17",GB,"","148.252.20.137"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-07-17",GB,"","148.252.20.137"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-08-02",DE,Xarvio,"137.83.227.250"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-09-22",GB,"","102.90.65.40"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-10-17",GB,"Rothamsted Research, Academic","149.155.19.228"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-10-29",IT,Horta Srl Other,"5.89.48.143"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2024-12-23",GB,CSIRO - Australian Reseach organisation,"140.79.69.252"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-01-27",GB,CAB International,"80.41.175.167"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-01-31",GB,University of Oxford,"192.76.8.77"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-02-03",GB,"","3.142.237.37"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-02-17",FR,INRAE (Academic),"147.99.218.22"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-03-03",GB,Cirevo,"212.230.15.199"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-03-28",GB,"","82.17.211.65"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-04-10",AU,CSIRO (Academic),"144.110.10.87"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-04-28",ZW,CIMMYT,"41.175.79.253"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-06-16",US,University of Saint Joseph,"172.59.12.246"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-06-16",US,University of Saint Joseph,"172.59.12.246"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-06-16",US,University of Saint Joseph,"172.59.12.246"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-06-16",US,University of Saint Joseph,"172.59.12.246"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-06-17",US,University of Saint Joseph,"172.59.12.246"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-06-26",GB,"","90.51.127.217"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-06-26",NP,bookurtutor,"27.34.65.35"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-07-01",CN,China agricultural university,"147.45.49.45"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-07-03",US,Northwestern University,"165.124.85.113"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-08-07",GB,The University of Sheffield,"143.167.254.175"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-08-07",GB,The University of Sheffield,"143.167.254.175"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-08-28",GB,Institute of SuperNatural,"209.106.221.200"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-08-30",FR,INRAE (Academic),"86.244.125.1"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-09-01",GB,RRes,"149.155.21.73"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-09-01",GB,RRes,"149.155.21.73"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-09-05",GB,"","149.155.21.73"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-09-10",GB,"","149.155.21.246"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-09-13",IN,university of nottingham,"194.80.134.138"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-09-13",GB,University of Sheffield,"194.80.134.138"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-09-13",GB,Rothamsted Research,"10.30.1.41"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-09-13",GB,University of Sheffield,"194.80.134.138"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-09-13",GB,"","194.80.134.138"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-10-02",GB,Met Office,"185.251.11.167"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-10-06",US,Colorado State University,"129.82.95.86"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-10-06",GB,University of Reading,"94.14.77.14"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-10-10",US,Colorado State University,"129.82.95.74"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-11-03",GB,"","149.155.21.246"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-11-06",GB,"","128.243.2.35"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-11-12",NL,NMI-agro ,"46.102.226.203"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-11-12",AT,BOKU,"141.244.228.53"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-11-13",GB,"","141.244.228.53"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-12-03",GB,Rothamsted research,"89.168.151.98"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-12-03",GB,Rothamsted research,"89.168.151.98"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-12-03",GB,Rothamsted research,"89.168.151.98"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-12-03",GB,Rothamsted research,"89.168.151.98"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-12-03",GB,Rothamsted research,"89.168.151.98"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-12-03",GB,Rothamsted research,"89.168.151.98"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-12-03",GB,Rothamsted research,"89.168.151.98"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2025-12-22",US,University of Nebraska,"190.190.54.204"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2026-01-20",GB,Hardyfield ,"151.226.18.182"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2026-01-23",CN,Northwest A&F University,"154.40.46.51"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2026-01-29",JP,University of Tokyo,"157.82.128.2"
"10.23637/rbk1-1796346264-1",Broadbalk Wheat annual grain and straw yields 1852-1925 ,R/BK/1,YIELD852925,"2026-02-03",GB,"","192.16.204.212"
"10.23637/Sax-1928223556-01",Saxmundham monthly meteorological summaries 1966-1985,SMS,SaxMet1966,"2023-01-21",,,"95.144.175.141"
"10.23637/Sax-1928223556-01",Saxmundham monthly meteorological summaries 1966-1985,SMS,SaxMet1966,"2023-03-24",GB,"","124.71.93.57"
"10.23637/Sax-1928223556-01",Saxmundham monthly meteorological summaries 1966-1985,SMS,SaxMet1966,"2023-03-24",GB,"","124.71.93.57"
"10.23637/Sax-1928223556-01",Saxmundham monthly meteorological summaries 1966-1985,SMS,SaxMet1966,"2024-01-30",PK,University ,"2.51.184.193"
"10.23637/Sax-1928223556-01",Saxmundham monthly meteorological summaries 1966-1985,SMS,SaxMet1966,"2024-05-03",GB,"Rothamsted Research, Academic","149.155.6.182"
"10.23637/Sax-1928223556-01",Saxmundham monthly meteorological summaries 1966-1985,SMS,SaxMet1966,"2024-06-18",CN,"China Agricultural University, School","153.0.171.49"
"10.23637/Sax-1928223556-01",Saxmundham monthly meteorological summaries 1966-1985,SMS,SaxMet1966,"2025-09-24",US,University of Florida - Academic,"128.227.1.56"
"10.23637/wcs10-wltlgrain-01",Woburn long-term liming experiment grain mineral composition ,W/CS/10,WLTLGRAIN,"2021-05-18",,,Not Available
"10.23637/wcs10-wltlgrain-01",Woburn long-term liming experiment grain mineral composition ,W/CS/10,WLTLGRAIN,"2022-02-25",,,"90.221.219.4"
"10.23637/wcs10-wltlgrain-01",Woburn long-term liming experiment grain mineral composition ,W/CS/10,WLTLGRAIN,"2022-10-20",,,"73.15.136.228"
"10.23637/wcs10-wltlgrain-01",Woburn long-term liming experiment grain mineral composition ,W/CS/10,WLTLGRAIN,"2025-05-20",GB,Farmlytics,"86.130.250.54"
"10.23637/wcs10-wltlgrain-01",Woburn long-term liming experiment grain mineral composition ,W/CS/10,WLTLGRAIN,"2025-05-23",GB,Rothamsted Research,"10.30.0.12"
"10.23637/wcs10-wltlgrain-01",Woburn long-term liming experiment grain mineral composition ,W/CS/10,WLTLGRAIN,"2025-07-28",GB,Rothamsted Research,"194.80.229.244"
"10.23637/wcs10-wltlgrain-01",Woburn long-term liming experiment grain mineral composition ,W/CS/10,WLTLGRAIN,"2025-10-11",GB,"","92.25.40.80"
"10.23637/wcs10-wltlgrain-01",Woburn long-term liming experiment grain mineral composition ,W/CS/10,WLTLGRAIN,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/wcs10-wltlgrain-01",Woburn long-term liming experiment grain mineral composition ,W/CS/10,WLTLGRAIN,"2026-01-04",TR,"","104.28.212.150"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2022-02-25",,,"90.221.219.4"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2022-10-20",,,"73.15.136.228"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2022-11-11",,,"192.171.130.248"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2022-11-16",,,"192.171.130.182"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2023-02-16",GB,A,"185.218.127.33"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2024-06-17",GB,"","168.150.24.48"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2025-05-20",GB,Farmlytics,"86.130.250.54"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2025-10-13",GB,"","92.25.40.80"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2025-11-10",CA,TFS,"158.106.95.50"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2025-11-20",GB,"","141.244.109.118"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/wcs10-wltlyields-01",Woburn long-term liming experiment crop yields 1962-1996 ,W/CS/10,WLTLYIELDS,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/wsc10-wltlcation-01",Woburn long-term liming experiment exchangeable cations re-analysed ,W/CS/10,WLTLCATION,"2025-05-20",GB,Farmlytics,"86.130.250.54"
"10.23637/wsc10-wltlcation-01",Woburn long-term liming experiment exchangeable cations re-analysed ,W/CS/10,WLTLCATION,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/wsc10-wltlcation-01",Woburn long-term liming experiment exchangeable cations re-analysed ,W/CS/10,WLTLCATION,"2026-01-04",TR,"","104.28.212.150"
"10.23637/wcs10-soil-01",Woburn long-term liming experiment soil chemical properties 1962-1996 ,W/CS/10,WLTLSOIL,"2023-11-07",GB,RRes,"149.155.21.73"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2022-02-25",,,"90.221.219.4"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2022-04-10",,,"86.27.17.50"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2022-10-20",,,"73.15.136.228"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2023-06-20",US,University of Illinois at Urbana Champaign,"130.126.32.43"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2023-09-04",GB,"NRM, part of Cawood","90.247.217.64"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2023-11-23",GB,"","205.178.182.60"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2023-11-25",GB,"","205.178.182.60"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2024-07-09",GB,Oxford University,"192.76.8.64"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2025-05-20",GB,Farmlytics,"86.130.250.54"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2025-05-21",GB,"","86.130.250.54"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2025-08-07",AU,Curtin University ,"220.245.74.172"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2025-12-14",CN,NWSF,"111.18.152.46"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2025-12-23",DZ,guelma univ,"105.103.197.247"
"10.23637/rcs10-rltlgrain-01",Rothamsted long-term liming experiment grain mineral composition ,R/CS/10,RLTLGRAIN,"2026-01-04",TR,"","104.28.212.150"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2021-09-03",,,"86.147.170.138"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2022-02-25",,,"90.221.219.4"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2022-03-24",,,"217.43.200.162"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2022-10-31",,,"149.155.30.87"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2022-11-07",,,"149.155.11.104"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2023-08-24",GB,"","149.155.21.246"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2023-09-05",GB,"","149.155.21.246"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2024-02-20",GB,Lancaster university ,"2.126.68.128"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2024-04-23",GB,"","88.167.150.28"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2024-04-23",GB,"","88.167.150.28"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2024-04-23",GB,"","88.167.150.28"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2024-06-17",GB,"","168.150.24.48"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2024-06-17",GB,"","168.150.24.48"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2025-01-28",IN,GBPUAT. Pantnagar,"14.139.229.43"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2025-05-20",GB,Farmlytics,"86.130.250.54"
"10.23637/rcs10-rltlyields-01",Rothamsted long-term liming experiment crop yield 1962-1996 ,R/CS/10,RLTLYIELDS,"2025-05-20",GB,Farmlytics,"86.130.250.54"
